receiver,method,probability_variant,bin,count,confidence_sum,correct_sum
7-7,EMB_STD,source_temperature,8,656,371.89128207190015,413.0
7-7,EMB_STD,source_temperature,9,755,479.0064833093792,512.0
7-7,EMB_STD,source_temperature,10,942,660.5079639348095,694.0
7-7,EMB_STD,source_temperature,11,1011,776.7570154739117,798.0
7-7,EMB_STD,source_temperature,12,1443,1205.2668242907666,1179.0
7-7,EMB_STD,source_temperature,13,2866,2594.5325775500146,2605.0
7-7,EMB_STD,source_temperature,14,14620,14306.542350700476,14389.0
7-7,P0,raw,0,0,0.0,0.0
7-7,P0,raw,1,0,0.0,0.0
7-7,P0,raw,2,0,0.0,0.0
7-7,P0,raw,3,0,0.0,0.0
7-7,P0,raw,4,5,1.6302430629730222,2.0
7-7,P0,raw,5,43,16.1199469268322,16.0
7-7,P0,raw,6,115,50.05182439088821,45.99999999999999
7-7,P0,raw,7,286,145.1703356206417,153.0
7-7,P0,raw,8,381,216.11000329256058,203.0
7-7,P0,raw,9,408,258.64800542593,252.0
7-7,P0,raw,10,488,341.16334545612335,288.0
7-7,P0,raw,11,506,388.4156996011734,333.0
7-7,P0,raw,12,741,619.4045869708061,492.0
7-7,P0,raw,13,1306,1180.3698223233223,988.0
7-7,P0,raw,14,19081,18946.572311758995,18193.0
7-7,P0,source_temperature,0,0,0.0,0.0
7-7,P0,source_temperature,1,0,0.0,0.0
7-7,P0,source_temperature,2,0,0.0,0.0
7-7,P0,source_temperature,3,0,0.0,0.0
7-7,P0,source_temperature,4,24,7.434627070409333,9.0
7-7,P0,source_temperature,5,118,44.19010015550698,47.0
7-7,P0,source_temperature,6,233,102.34029461853677,110.0
7-7,P0,source_temperature,7,528,264.44570295337877,307.0
7-7,P0,source_temperature,8,638,361.67454241027355,387.0
7-7,P0,source_temperature,9,606,384.63347489018076,372.0
7-7,P0,source_temperature,10,707,496.2505029977074,493.0
7-7,P0,source_temperature,11,965,741.2824651063038,710.0
7-7,P0,source_temperature,12,1255,1048.4173961414403,997.0
7-7,P0,source_temperature,13,2287,2067.9523377369082,1946.0
7-7,P0,source_temperature,14,15999,15710.498687202959,15588.0
7-7,P2,raw,0,0,0.0,0.0
7-7,P2,raw,1,0,0.0,0.0
7-7,P2,raw,2,0,0.0,0.0
7-7,P2,raw,3,0,0.0,0.0
7-7,P2,raw,4,3,0.9174479842185972,0.0
7-7,P2,raw,5,25,9.322556167840956,10.0
7-7,P2,raw,6,42,18.339764654636383,12.0
7-7,P2,raw,7,182,92.6912716627121,73.0
7-7,P2,raw,8,296,167.72939372062683,138.0
7-7,P2,raw,9,310,196.29036378860474,165.0
7-7,P2,raw,10,317,221.30771666765213,167.0
7-7,P2,raw,11,374,287.175361096859,219.0
7-7,P2,raw,12,476,397.30981826782227,318.0
7-7,P2,raw,13,724,653.6063145399094,500.0
7-7,P2,raw,14,20611,20532.6901858449,19305.0
7-7,P2,source_temperature,0,0,0.0,0.0
7-7,P2,source_temperature,1,0,0.0,0.0
7-7,P2,source_temperature,2,0,0.0,0.0
7-7,P2,source_temperature,3,3,0.7350687855970387,0.0
7-7,P2,source_temperature,4,28,8.559390385264837,10.0
7-7,P2,source_temperature,5,80,29.977390974339226,30.0
7-7,P2,source_temperature,6,200,87.4602037163369,86.0
7-7,P2,source_temperature,7,493,248.25207097060698,244.0
7-7,P2,source_temperature,8,550,311.2026877075256,320.0
7-7,P2,source_temperature,9,565,358.14703680500037,349.0
7-7,P2,source_temperature,10,662,463.7554104657589,476.0
7-7,P2,source_temperature,11,747,574.8128358190082,527.0
7-7,P2,source_temperature,12,1109,926.2199539153531,866.0
7-7,P2,source_temperature,13,1977,1787.6122606956162,1663.0
7-7,P2,source_temperature,14,16946,16697.801576471848,16336.0
7-7,SAR_GN,raw,0,0,0.0,0.0
7-7,SAR_GN,raw,1,0,0.0,0.0
7-7,SAR_GN,raw,2,0,0.0,0.0
7-7,SAR_GN,raw,3,0,0.0,0.0
7-7,SAR_GN,raw,4,5,1.6302430629730222,2.0
7-7,SAR_GN,raw,5,43,16.1199469268322,16.0
7-7,SAR_GN,raw,6,115,50.05182439088821,45.99999999999999
7-7,SAR_GN,raw,7,286,145.1703356206417,153.0
7-7,SAR_GN,raw,8,381,216.11000329256058,203.0
7-7,SAR_GN,raw,9,408,258.64800542593,252.0
7-7,SAR_GN,raw,10,488,341.16334545612335,288.0
7-7,SAR_GN,raw,11,506,388.4156996011734,333.0
7-7,SAR_GN,raw,12,741,619.4045869708061,492.0
7-7,SAR_GN,raw,13,1306,1180.3698223233223,988.0
7-7,SAR_GN,raw,14,19081,18946.572311758995,18193.0
7-7,SAR_GN,source_temperature,0,0,0.0,0.0
7-7,SAR_GN,source_temperature,1,0,0.0,0.0
7-7,SAR_GN,source_temperature,2,0,0.0,0.0
7-7,SAR_GN,source_temperature,3,0,0.0,0.0
7-7,SAR_GN,source_temperature,4,24,7.434627070409333,9.0
7-7,SAR_GN,source_temperature,5,118,44.19010015550698,47.0
7-7,SAR_GN,source_temperature,6,233,102.34029461853677,110.0
7-7,SAR_GN,source_temperature,7,528,264.44570295337877,307.0
7-7,SAR_GN,source_temperature,8,638,361.67454241027355,387.0
7-7,SAR_GN,source_temperature,9,606,384.63347489018076,372.0
7-7,SAR_GN,source_temperature,10,707,496.2505029977074,493.0
7-7,SAR_GN,source_temperature,11,965,741.2824651063038,710.0
7-7,SAR_GN,source_temperature,12,1255,1048.4173961414403,997.0
7-7,SAR_GN,source_temperature,13,2287,2067.9523377369082,1946.0
7-7,SAR_GN,source_temperature,14,15999,15710.498687202959,15588.0
7-7,T3A,raw,0,0,0.0,0.0
7-7,T3A,raw,1,0,0.0,0.0
7-7,T3A,raw,2,0,0.0,0.0
7-7,T3A,raw,3,5,1.243299961090088,1.0
7-7,T3A,raw,4,35,10.761342108249664,12.0
7-7,T3A,raw,5,186,69.68160223960876,100.0
7-7,T3A,raw,6,538,236.63614839315412,310.0
7-7,T3A,raw,7,1046,523.6060654520988,582.0
7-7,T3A,raw,8,1136,644.7505947947502,727.0
7-7,T3A,raw,9,1290,818.6978287100792,954.0
7-7,T3A,raw,10,1538,1078.742602467537,1277.0
7-7,T3A,raw,11,1917,1469.9408521652222,1707.0
7-7,T3A,raw,12,2418,2020.6863845586777,2293.9999999999995
7-7,T3A,raw,13,4373,3950.540164709091,4353.0
7-7,T3A,raw,14,8878,8562.95708757639,8876.0
7-7,T3A,source_temperature,0,0,0.0,0.0
7-7,T3A,source_temperature,1,0,0.0,0.0
7-7,T3A,source_temperature,2,0,0.0,0.0
7-7,T3A,source_temperature,3,1,0.259300452113296,1.0
7-7,T3A,source_temperature,4,10,3.1202486880185405,3.0
7-7,T3A,source_temperature,5,43,16.122213232835918,18.0
7-7,T3A,source_temperature,6,155,68.03202593159159,80.0
7-7,T3A,source_temperature,7,541,272.8940612679109,273.0
7-7,T3A,source_temperature,8,691,392.3935412355594,350.0
7-7,T3A,source_temperature,9,684,433.4628373415459,415.0
7-7,T3A,source_temperature,10,765,536.3408206572811,508.0
7-7,T3A,source_temperature,11,986,757.5978174884584,695.0
7-7,T3A,source_temperature,12,1318,1100.3802473250576,1072.0
7-7,T3A,source_temperature,13,2346,2119.960817620312,2082.0
7-7,T3A,source_temperature,14,15820,15594.279851317995,15696.0
8-14,EMB_STD,raw,0,0,0.0,0.0
8-14,EMB_STD,raw,1,0,0.0,0.0
8-14,EMB_STD,raw,2,0,0.0,0.0
8-14,EMB_STD,raw,3,30,7.639163747429847,10.0
8-14,EMB_STD,raw,4,440,136.3908285498619,121.99999999999999
8-14,EMB_STD,raw,5,1026,376.420500844717,296.0
8-14,EMB_STD,raw,6,693,299.3772245645523,179.0
8-14,EMB_STD,raw,7,621,311.59163424372673,214.0
8-14,EMB_STD,raw,8,611,345.45754212141037,234.0
8-14,EMB_STD,raw,9,574,363.3647255897522,250.99999999999997
8-14,EMB_STD,raw,10,670,469.7277886271477,299.0
8-14,EMB_STD,raw,11,758,582.1513623595238,346.0
8-14,EMB_STD,raw,12,1178,983.5422132015228,543.0
8-14,EMB_STD,raw,13,1366,1232.369222164154,784.0
8-14,EMB_STD,raw,14,15393,15271.999730527403,13839.0
8-14,EMB_STD,source_temperature,0,0,0.0,0.0
8-14,EMB_STD,source_temperature,1,0,0.0,0.0
8-14,EMB_STD,source_temperature,2,0,0.0,0.0
8-14,EMB_STD,source_temperature,3,320,80.24017954283127,91.0
8-14,EMB_STD,source_temperature,4,1279,383.92523965187513,363.99999999999994
8-14,EMB_STD,source_temperature,5,819,298.7436274365434,228.99999999999997
8-14,EMB_STD,source_temperature,6,714,310.68175677437927,236.0
8-14,EMB_STD,source_temperature,7,982,491.901565268416,369.0
8-14,EMB_STD,source_temperature,8,1192,675.7405573470683,518.0
8-14,EMB_STD,source_temperature,9,923,584.1883632906084,435.0
8-14,EMB_STD,source_temperature,10,946,662.8879585603763,502.0
8-14,EMB_STD,source_temperature,11,996,763.5049028632654,605.0
8-14,EMB_STD,source_temperature,12,1407,1175.2372764375386,997.0
8-14,EMB_STD,source_temperature,13,2329,2107.272059573849,1878.0
8-14,EMB_STD,source_temperature,14,11453,11211.613732499307,10893.0
8-14,P0,raw,0,0,0.0,0.0
8-14,P0,raw,1,0,0.0,0.0
8-14,P0,raw,2,1,0.1911251842975616,0.0
8-14,P0,raw,3,6,1.5723071098327634,1.0
8-14,P0,raw,4,453,142.04320868849754,138.99999999999997
8-14,P0,raw,5,1212,444.13061192631716,319.99999999999994
8-14,P0,raw,6,1059,457.8481368422508,319.0
8-14,P0,raw,7,971,484.98386684060097,331.0
8-14,P0,raw,8,816,462.5407009124756,306.0
8-14,P0,raw,9,758,481.0947936177254,315.0
8-14,P0,raw,10,745,521.9196935296059,322.0
8-14,P0,raw,11,918,704.1603786349297,441.0
8-14,P0,raw,12,1034,863.0570490956306,583.0
8-14,P0,raw,13,1574,1420.8472822904585,996.0
8-14,P0,raw,14,13813,13669.81156915426,12579.0
8-14,P0,source_temperature,0,0,0.0,0.0
8-14,P0,source_temperature,1,0,0.0,0.0
8-14,P0,source_temperature,2,1,0.1822180363872722,0.0
8-14,P0,source_temperature,3,144,36.75034021392695,37.0
8-14,P0,source_temperature,4,1879,566.5784626091762,540.0
8-14,P0,source_temperature,5,1220,442.1430301391234,356.0
8-14,P0,source_temperature,6,983,426.8833358137347,337.0
8-14,P0,source_temperature,7,1140,569.2272608155952,465.0
8-14,P0,source_temperature,8,1048,593.5059550917208,471.99999999999994
8-14,P0,source_temperature,9,1103,697.6350833812271,575.0
8-14,P0,source_temperature,10,1070,748.9667096054478,609.0
8-14,P0,source_temperature,11,1256,964.1780583327484,851.0
8-14,P0,source_temperature,12,1653,1380.9570559660951,1238.0
8-14,P0,source_temperature,13,2987,2702.1312542926607,2587.0
8-14,P0,source_temperature,14,8876,8642.293942452578,8585.0
8-14,P2,raw,0,0,0.0,0.0
8-14,P2,raw,1,0,0.0,0.0
8-14,P2,raw,2,0,0.0,0.0
8-14,P2,raw,3,69,17.50088119506836,29.0
8-14,P2,raw,4,1129,346.4999129772186,309.0
8-14,P2,raw,5,1171,424.80795657634735,369.0
8-14,P2,raw,6,627,270.070632815361,170.99999999999997
8-14,P2,raw,7,659,330.3044329881668,209.0
8-14,P2,raw,8,680,385.0782152414322,253.0
8-14,P2,raw,9,695,440.3992910385132,278.0
8-14,P2,raw,10,712,498.73182213306427,291.0
8-14,P2,raw,11,779,598.227274119854,325.0
8-14,P2,raw,12,935,780.2089920639992,462.0
8-14,P2,raw,13,1372,1239.961725115776,753.0
8-14,P2,raw,14,14532,14405.64306038618,12665.0
8-14,P2,source_temperature,0,0,0.0,0.0
8-14,P2,source_temperature,1,0,0.0,0.0
8-14,P2,source_temperature,2,2,0.39353790191114557,0.0
8-14,P2,source_temperature,3,1582,389.452656472856,467.99999999999994
8-14,P2,source_temperature,4,1175,341.52406303994746,351.0
8-14,P2,source_temperature,5,796,293.58394357625093,226.99999999999997
8-14,P2,source_temperature,6,1013,440.40099999949194,351.0
8-14,P2,source_temperature,7,1066,532.2780421863557,401.0
8-14,P2,source_temperature,8,1118,633.3335878805859,524.0
8-14,P2,source_temperature,9,1043,661.0585423337933,536.0
8-14,P2,source_temperature,10,1109,777.3294645770529,632.0
8-14,P2,source_temperature,11,1291,991.1353657180397,843.0
8-14,P2,source_temperature,12,1733,1446.2482797894922,1289.0
8-14,P2,source_temperature,13,3175,2869.4228466929,2670.0
8-14,P2,source_temperature,14,8257,8030.9313444210475,7822.0
8-14,SAR_GN,raw,0,0,0.0,0.0
8-14,SAR_GN,raw,1,0,0.0,0.0
8-14,SAR_GN,raw,2,1,0.1911251842975616,0.0
8-14,SAR_GN,raw,3,6,1.570260614156723,1.0
8-14,SAR_GN,raw,4,453,142.05841642618176,138.0
8-14,SAR_GN,raw,5,1211,443.7450832128524,320.99999999999994
8-14,SAR_GN,raw,6,1059,457.8037973344326,318.0
8-14,SAR_GN,raw,7,972,485.4329522550106,334.0
8-14,SAR_GN,raw,8,816,462.58141726255417,305.0
8-14,SAR_GN,raw,9,758,481.1002387404442,315.0
8-14,SAR_GN,raw,10,745,521.9197465181351,321.0
8-14,SAR_GN,raw,11,917,703.3785338401794,441.0
8-14,SAR_GN,raw,12,1036,864.7642485499382,585.0
8-14,SAR_GN,raw,13,1574,1420.9724057912827,996.0
8-14,SAR_GN,raw,14,13812,13668.95222467184,12578.0
8-14,SAR_GN,source_temperature,0,0,0.0,0.0
8-14,SAR_GN,source_temperature,1,0,0.0,0.0
8-14,SAR_GN,source_temperature,2,1,0.1822180363872722,0.0
8-14,SAR_GN,source_temperature,3,144,36.74971882815536,37.0
8-14,SAR_GN,source_temperature,4,1878,566.2734684919743,541.0
8-14,SAR_GN,source_temperature,5,1222,442.8919957430482,355.0
8-14,SAR_GN,source_temperature,6,983,426.9279104044365,338.0
8-14,SAR_GN,source_temperature,7,1140,569.3240421762391,466.0
8-14,SAR_GN,source_temperature,8,1047,592.9749728231434,470.99999999999994
8-14,SAR_GN,source_temperature,9,1100,695.6435458012397,573.0
8-14,SAR_GN,source_temperature,10,1076,753.218786443612,610.0
8-14,SAR_GN,source_temperature,11,1252,961.2002042232914,851.0
8-14,SAR_GN,source_temperature,12,1649,1377.4949888358542,1235.0
8-14,SAR_GN,source_temperature,13,2988,2702.8073134500623,2587.0
8-14,SAR_GN,source_temperature,14,8880,8646.084225722898,8589.0
8-14,T3A,raw,0,0,0.0,0.0
8-14,T3A,raw,1,0,0.0,0.0
8-14,T3A,raw,2,2,0.396074503660202,0.0
8-14,T3A,raw,3,505,124.36990688741204,141.0
8-14,T3A,raw,4,1133,342.39167442917824,342.99999999999994
8-14,T3A,raw,5,1475,544.1388029754162,570.0
8-14,T3A,raw,6,2060,894.4566079378128,972.0
8-14,T3A,raw,7,2009,1000.5677192509173,983.9999999999999
8-14,T3A,raw,8,1495,845.4617244005203,959.0
8-14,T3A,raw,9,1440,912.418483197689,1045.0
8-14,T3A,raw,10,2037,1425.3513423800468,1427.0
8-14,T3A,raw,11,1763,1352.6194650530815,1556.0
8-14,T3A,raw,12,2208,1843.8898259997368,2088.0
8-14,T3A,raw,13,3638,3290.1385930776596,3564.0
8-14,T3A,raw,14,3595,3430.291758477688,3551.0
8-14,T3A,source_temperature,0,0,0.0,0.0
8-14,T3A,source_temperature,1,0,0.0,0.0
8-14,T3A,source_temperature,2,0,0.0,0.0
8-14,T3A,source_temperature,3,127,32.37454120064924,28.99999999999999
8-14,T3A,source_temperature,4,603,181.8570244768193,188.99999999999997
8-14,T3A,source_temperature,5,883,325.490170696214,272.0
8-14,T3A,source_temperature,6,1089,472.3983600010216,403.0
8-14,T3A,source_temperature,7,1327,662.1037663265668,617.0
8-14,T3A,source_temperature,8,1300,736.8927392385217,651.0
8-14,T3A,source_temperature,9,1349,855.4052199617358,651.0
8-14,T3A,source_temperature,10,1392,974.4829111467039,779.0
8-14,T3A,source_temperature,11,1312,1005.335194539372,849.0
8-14,T3A,source_temperature,12,1616,1349.9355467279734,1220.0
8-14,T3A,source_temperature,13,2813,2534.813391174983,2232.0
8-14,T3A,source_temperature,14,9549,9349.326518409855,9308.0
8-7,EMB_STD,raw,0,0,0.0,0.0
8-7,EMB_STD,raw,1,0,0.0,0.0
8-7,EMB_STD,raw,2,0,0.0,0.0
8-7,EMB_STD,raw,3,9,2.24599739909172,2.0
8-7,EMB_STD,raw,4,113,35.08942401409149,30.999999999999996
8-7,EMB_STD,raw,5,399,148.06084966659546,110.99999999999999
8-7,EMB_STD,raw,6,618,269.2339465022087,204.99999999999997
8-7,EMB_STD,raw,7,774,387.65716829895973,266.0
8-7,EMB_STD,raw,8,651,368.4437064528465,241.99999999999997
8-7,EMB_STD,raw,9,575,363.9676926136017,236.99999999999997
8-7,EMB_STD,raw,10,517,362.0996735095978,255.0
8-7,EMB_STD,raw,11,560,429.61943554878235,322.0
8-7,EMB_STD,raw,12,696,581.7026775479317,439.0
8-7,EMB_STD,raw,13,1171,1058.7328168153763,871.0
8-7,EMB_STD,raw,14,17277,17149.492753446102,16483.0
8-7,EMB_STD,source_temperature,0,0,0.0,0.0
8-7,EMB_STD,source_temperature,1,0,0.0,0.0
8-7,EMB_STD,source_temperature,2,1,0.1987673538740261,1.0
8-7,EMB_STD,source_temperature,3,155,38.91282439671242,43.999999999999986
8-7,EMB_STD,source_temperature,4,951,289.02166736263297,286.99999999999994
8-7,EMB_STD,source_temperature,5,796,289.91013522692504,274.0
8-7,EMB_STD,source_temperature,6,765,331.91021219440324,272.0
8-7,EMB_STD,source_temperature,7,859,429.6048587218794,383.0
8-7,EMB_STD,source_temperature,8,730,412.7855418780265,383.0
8-7,EMB_STD,source_temperature,9,738,467.3644074582078,467.0
8-7,EMB_STD,source_temperature,10,902,632.3108112508163,668.0
8-7,EMB_STD,source_temperature,11,1040,798.410443761187,834.0
8-7,EMB_STD,source_temperature,12,1592,1330.6506128859799,1394.0
8-7,EMB_STD,source_temperature,13,3297,2985.8066739441956,3083.0
8-7,EMB_STD,source_temperature,14,11534,11180.143628474461,11374.0
8-7,P0,raw,0,0,0.0,0.0
8-7,P0,raw,1,0,0.0,0.0
8-7,P0,raw,2,0,0.0,0.0
8-7,P0,raw,3,13,3.3074437379837036,2.0
8-7,P0,raw,4,230,72.01695561408997,55.99999999999999
8-7,P0,raw,5,719,264.9508821964264,210.0
8-7,P0,raw,6,706,304.8629748225212,215.0
8-7,P0,raw,7,681,341.17178559303284,228.99999999999997
8-7,P0,raw,8,588,332.8411222100258,229.0
8-7,P0,raw,9,544,343.25133842229843,249.99999999999997
8-7,P0,raw,10,541,379.08499252796173,281.0
8-7,P0,raw,11,605,464.63700449466705,363.0
8-7,P0,raw,12,790,659.6717395782471,545.0
8-7,P0,raw,13,1324,1196.6159022450447,1002.0
8-7,P0,raw,14,16619,16473.177333056927,15911.000000000002
8-7,P0,source_temperature,0,0,0.0,0.0
8-7,P0,source_temperature,1,0,0.0,0.0
8-7,P0,source_temperature,2,1,0.1975829155972365,0.0
8-7,P0,source_temperature,3,250,63.33959565018953,67.99999999999999
8-7,P0,source_temperature,4,1173,351.6850144133558,329.99999999999994
8-7,P0,source_temperature,5,853,312.7104737179402,289.0
8-7,P0,source_temperature,6,758,328.5309068094983,271.0
8-7,P0,source_temperature,7,860,430.40638045236494,401.99999999999994
8-7,P0,source_temperature,8,753,426.9483092142624,431.0
8-7,P0,source_temperature,9,784,496.6503886806866,532.0
8-7,P0,source_temperature,10,945,661.037963587918,697.0
8-7,P0,source_temperature,11,1207,926.9422274245296,978.0
8-7,P0,source_temperature,12,1694,1415.6422362784024,1476.0
8-7,P0,source_temperature,13,3450,3123.3327167594534,3268.0
8-7,P0,source_temperature,14,10632,10305.377189035145,10551.0
8-7,P2,raw,0,0,0.0,0.0
8-7,P2,raw,1,0,0.0,0.0
8-7,P2,raw,2,0,0.0,0.0
8-7,P2,raw,3,28,6.98978228867054,5.0
8-7,P2,raw,4,497,154.56417116522786,150.0
8-7,P2,raw,5,614,225.13956090807915,196.0
8-7,P2,raw,6,593,256.63697093725204,178.0
8-7,P2,raw,7,475,237.5275548696518,169.0
8-7,P2,raw,8,464,262.14314901828766,174.0
8-7,P2,raw,9,420,265.8012832403183,178.0
8-7,P2,raw,10,474,332.7192542552948,237.0
8-7,P2,raw,11,506,388.2160558104515,241.0
8-7,P2,raw,12,637,531.9880774617195,344.0
8-7,P2,raw,13,954,860.6852022409439,600.0
8-7,P2,raw,14,17698,17613.285308003426,16566.0
8-7,P2,source_temperature,0,0,0.0,0.0
8-7,P2,source_temperature,1,0,0.0,0.0
8-7,P2,source_temperature,2,12,2.352984378805486,2.0
8-7,P2,source_temperature,3,986,237.02391546003588,294.0
8-7,P2,source_temperature,4,957,282.41381904499065,296.0
8-7,P2,source_temperature,5,632,233.27169221912396,207.99999999999997
8-7,P2,source_temperature,6,761,330.7239863903184,311.0
8-7,P2,source_temperature,7,823,412.54413556734886,417.0
8-7,P2,source_temperature,8,869,492.38022838073715,489.0
8-7,P2,source_temperature,9,891,566.1278415121621,609.0
8-7,P2,source_temperature,10,942,660.6711816346847,696.0
8-7,P2,source_temperature,11,1116,856.9884540908766,882.0
8-7,P2,source_temperature,12,1724,1440.7713372604208,1483.0
8-7,P2,source_temperature,13,3282,2971.072921933541,3098.0
8-7,P2,source_temperature,14,10365,10064.85880077145,10253.0
8-7,SAR_GN,raw,0,0,0.0,0.0
8-7,SAR_GN,raw,1,0,0.0,0.0
8-7,SAR_GN,raw,2,0,0.0,0.0
8-7,SAR_GN,raw,3,13,3.3074437379837036,2.0
8-7,SAR_GN,raw,4,230,72.01695561408997,55.99999999999999
8-7,SAR_GN,raw,5,719,264.9508821964264,210.0
8-7,SAR_GN,raw,6,706,304.8629748225212,215.0
8-7,SAR_GN,raw,7,681,341.17178559303284,228.99999999999997
8-7,SAR_GN,raw,8,588,332.8411222100258,229.0
8-7,SAR_GN,raw,9,544,343.25133842229843,249.99999999999997
8-7,SAR_GN,raw,10,541,379.08499252796173,281.0
8-7,SAR_GN,raw,11,605,464.63700449466705,363.0
8-7,SAR_GN,raw,12,790,659.6717395782471,545.0
8-7,SAR_GN,raw,13,1324,1196.6159022450447,1002.0
8-7,SAR_GN,raw,14,16619,16473.177333056927,15911.000000000002
8-7,SAR_GN,source_temperature,0,0,0.0,0.0
8-7,SAR_GN,source_temperature,1,0,0.0,0.0
8-7,SAR_GN,source_temperature,2,1,0.1975829155972365,0.0
8-7,SAR_GN,source_temperature,3,250,63.339357465211734,67.99999999999999
8-7,SAR_GN,source_temperature,4,1173,351.68260758585234,329.99999999999994
8-7,SAR_GN,source_temperature,5,853,312.7081416891928,289.0
8-7,SAR_GN,source_temperature,6,758,328.5280610066805,271.0
8-7,SAR_GN,source_temperature,7,860,430.4026373234107,401.99999999999994
8-7,SAR_GN,source_temperature,8,753,426.9438001820427,431.0
8-7,SAR_GN,source_temperature,9,784,496.64554609016534,532.0
8-7,SAR_GN,source_temperature,10,945,661.0318596771739,697.0
8-7,SAR_GN,source_temperature,11,1207,926.9346751155225,978.0
8-7,SAR_GN,source_temperature,12,1694,1415.632407989271,1476.0
8-7,SAR_GN,source_temperature,13,3450,3123.3183405049235,3268.0
8-7,SAR_GN,source_temperature,14,10632,10305.35740303244,10551.0
8-7,T3A,raw,0,0,0.0,0.0
8-7,T3A,raw,1,0,0.0,0.0
8-7,T3A,raw,2,1,0.1936020851135254,0.0
8-7,T3A,raw,3,242,59.61819079518317,75.0
8-7,T3A,raw,4,658,199.64310726523397,213.99999999999997
8-7,T3A,raw,5,1070,391.77090245485306,389.99999999999994
8-7,T3A,raw,6,1047,455.65748530626297,498.0
8-7,T3A,raw,7,1234,617.6431801021099,771.0
8-7,T3A,raw,8,1628,923.5413154959679,1093.0
8-7,T3A,raw,9,1658,1049.7406554818153,1310.0
8-7,T3A,raw,10,1682,1177.3254989981651,1475.0
8-7,T3A,raw,11,1838,1410.4113095998764,1706.0
8-7,T3A,raw,12,2468,2062.672052681446,2375.0
8-7,T3A,raw,13,4138,3743.0869472026825,4064.0
8-7,T3A,raw,14,5696,5504.815014719963,5592.0
8-7,T3A,source_temperature,0,0,0.0,0.0
8-7,T3A,source_temperature,1,0,0.0,0.0
8-7,T3A,source_temperature,2,0,0.0,0.0
8-7,T3A,source_temperature,3,64,15.973439267540424,15.0
8-7,T3A,source_temperature,4,328,100.14600883033378,110.0
8-7,T3A,source_temperature,5,478,176.23178636010516,151.0
8-7,T3A,source_temperature,6,783,340.20636905049366,306.99999999999994
8-7,T3A,source_temperature,7,969,484.2117049967927,419.0
8-7,T3A,source_temperature,8,889,502.5599922201085,487.0
8-7,T3A,source_temperature,9,984,624.3821139087971,607.0
8-7,T3A,source_temperature,10,1135,794.008713519361,715.0
8-7,T3A,source_temperature,11,1332,1023.4653719271186,1029.0
8-7,T3A,source_temperature,12,1732,1446.6627566304187,1494.0000000000002
8-7,T3A,source_temperature,13,2762,2494.753534556693,2560.0
8-7,T3A,source_temperature,14,11904,11665.769018793977,11669.0
8-8,EMB_STD,raw,0,0,0.0,0.0
8-8,EMB_STD,raw,1,0,0.0,0.0
8-8,EMB_STD,raw,2,0,0.0,0.0
8-8,EMB_STD,raw,3,1,0.2521108984947204,1.0
8-8,EMB_STD,raw,4,13,4.051793485879898,6.0
8-8,EMB_STD,raw,5,88,32.64008215069771,35.0
8-8,EMB_STD,raw,6,142,61.97969365119934,54.99999999999999
